,assgNo,fixcount,firstPassCnt,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,nRegressFrom,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,nWordsInTitle
344,10,2,2,1,0,80,318,457,119,1362.6682,1295.8219,242.4644,142.7042,78.7686,457,228.5,0,0,1,457,0.2789,0.4939,0.0782,7
1572,47,1,1,1,0,119,119,119,139,113.3181,157.7862,96.6488,83.0452,87.4757,119,119.0,0,0,0,0,0.1426,0.2206,0.0147,7
9539,294,1,1,1,0,99,139,139,99,427.0354,602.8474,261.0,171.6566,170.8874,139,139.0,0,0,0,0,0.2606,0.6081,0.0233,6
8735,277,1,1,1,0,139,258,258,179,471.9476,363.6661,565.7296,95.3231,120.5373,258,258.0,0,0,0,0,0.1628,0.1838,0.0273,5
1587,48,1,1,1,0,139,139,139,119,105.3862,97.8673,89.8721,137.7652,124.5251,139,139.0,0,0,0,0,0.2446,0.2496,0.0286,7
6504,193,1,1,1,0,139,179,179,100,425.7758,307.197,524.8362,160.9301,158.1336,179,179.0,1,100,0,0,0.1529,0.1339,0.0757,7
10737,330,2,2,1,0,239,99,318,139,63.366,1073.0825,118.1905,134.8925,952.0049,318,159.0,0,0,0,0,0.308,0.2515,0.0672,3
7094,215,3,3,1,0,119,99,318,0,141.6069,0.0,51.788,88.0,167.5007,318,106.0,0,0,0,0,0.4063,0.4063,0.0573,7
3561,110,1,1,1,0,80,99,99,99,55.0,274.0972,98.8585,58.1055,60.5186,99,99.0,0,0,1,99,0.1185,0.142,0.0153,5
10102,308,1,1,1,0,219,159,159,139,155.0395,371.1526,103.0194,52.5024,67.9798,159,159.0,0,0,0,0,-0.1088,0.2507,0.017,6
6544,194,3,3,1,1,99,99,317,99,108.6393,111.8939,57.0351,72.3896,61.0983,317,105.6667,1,179,1,358,0.079,0.2781,0.0321,6
2063,66,1,1,1,1,139,119,119,159,227.5659,306.1066,287.9201,96.8155,91.2195,119,119.0,1,1791,1,517,0.0729,0.3264,0.0119,4
8164,255,1,1,0,1,159,199,199,99,73.6495,322.6399,53.8516,21.0297,17.3566,199,199.0,0,0,0,0,0.1289,0.2504,0.0242,7
5533,165,1,1,1,0,159,139,139,80,141.4655,606.7125,108.2266,38.3308,42.0119,139,139.0,0,0,0,0,0.0805,0.36,0.0145,6
1516,45,1,1,0,1,139,179,179,99,159.5188,219.8551,137.3062,64.2067,67.6794,179,179.0,0,0,0,358,0.0686,0.0766,0.0282,5
2919,89,1,1,1,1,120,20,20,179,283.5353,102.5,283.0989,32.5576,66.3099,239,239.0,0,0,0,0,0.7122,0.7562,0.0363,5
4065,130,1,1,1,1,139,239,239,139,236.1573,278.2175,286.2953,57.0811,51.3079,179,179.0,0,0,0,0,0.1611,0.4321,0.0165,4
4454,137,1,1,0,1,258,139,139,258,82.0061,185.7182,51.264,81.2804,81.5981,139,139.0,1,1252,1,2309,0.1242,0.2162,0.0173,7
6846,205,1,1,0,1,80,99,99,119,247.1462,0.0,305.2507,62.516,61.7454,159,159.0,2,437,0,258,0.2479,0.2479,0.1455,6
4096,132,1,1,1,1,99,179,179,119,349.6159,60.4152,400.889,92.3066,79.8326,179,179.0,0,0,0,0,0.0265,0.1665,0.0212,3
4685,144,1,1,1,0,179,219,219,239,198.0057,242.6489,126.0198,68.884,79.267,219,219.0,0,0,0,0,0.0902,0.1427,0.0239,10
2594,78,1,1,1,1,199,279,279,199,199.5902,353.5948,132.0,62.6139,72.9178,199,199.0,4,11655,1,4861,-1.322,0.319,0.005,5
1778,56,1,1,1,0,119,199,199,219,144.5424,388.5051,78.848,77.7978,90.3562,199,199.0,0,0,0,0,0.0568,0.2019,0.03,6
8293,258,1,2,0,1,80,199,338,199,349.0605,108.5104,135.5323,211.4001,196.652,159,159.0,1,1014,0,159,0.4249,0.4249,0.026,7
5731,169,1,1,1,1,139,199,199,99,213.5,496.258,249.3933,43.9318,33.2415,199,199.0,0,0,0,199,0.0875,0.3345,0.025,5
6395,189,1,1,1,0,99,199,199,99,272.0901,133.1353,212.1509,53.7587,52.4619,199,199.0,1,298,0,0,0.1765,0.015,0.036,7
10432,318,1,1,1,0,80,119,119,179,111.0518,183.0362,72.4983,57.0307,78.2624,119,119.0,0,0,1,0,0.2812,0.2907,0.0254,6
266,8,1,1,1,0,278,437,437,139,82.1523,79.489,108.9036,83.7929,81.8841,437,437.0,0,0,0,0,0.0959,0.2524,0.0876,7
7213,221,1,1,1,0,80,139,139,80,234.8883,257.7023,146.8128,87.2726,94.2258,139,139.0,0,0,0,0,0.1116,0.0951,0.0314,7
2017,64,1,1,1,1,199,80,80,119,352.7694,0.0,322.5911,39.3954,57.5674,239,239.0,0,0,0,239,0.3014,0.3014,0.0766,6
6044,179,1,1,1,0,179,219,219,258,140.0036,344.5236,105.4751,36.9899,31.5317,219,219.0,0,0,0,0,0.2416,0.2416,0.0234,4
2312,73,1,1,1,0,100,179,179,379,104.2845,49.3077,67.2309,23.4094,1333.2893,179,179.0,1,3328,0,100,1.4717,2.0367,0.011,6
1895,59,2,2,1,0,80,139,278,258,121.7888,127.5245,178.7177,55.8055,71.1688,278,139.0,0,0,1,278,0.1064,0.2229,0.0854,6
1861,58,1,1,1,1,179,139,139,159,129.4025,164.6853,56.5685,84.5281,89.5056,139,139.0,1,357,0,99,0.2228,0.4189,0.0211,5
3420,104,2,2,1,0,417,99,278,119,97.9617,128.2663,102.45,60.6053,60.3013,278,139.0,0,0,0,0,0.1578,0.4803,0.0613,6
7784,240,1,1,1,0,119,139,139,159,200.5773,265.557,345.5619,160.7,162.1149,139,139.0,0,0,0,476,0.0326,0.1526,0.0133,7
2052,65,1,1,0,0,99,159,159,119,321.9231,223.4284,259.2778,57.7862,77.9567,159,159.0,0,0,0,0,0.0674,0.1709,0.0193,5
4134,133,1,1,1,1,338,278,278,199,181.1146,293.5243,196.9873,3.9051,42.2966,278,278.0,0,0,1,516,0.0335,0.1385,0.0199,6
8218,256,3,3,0,1,99,139,457,99,251.5244,580.5603,128.8759,125.9573,111.2048,457,152.3333,1,99,0,0,0.2364,0.2754,0.0391,7
10337,315,1,1,1,1,100,99,99,139,574.2269,144.2437,637.8848,59.4138,44.3762,99,99.0,1,596,0,0,0.1043,0.3363,0.0132,7
2896,88,1,1,0,1,279,179,179,179,153.04,141.8767,80.2808,85.0132,73.437,179,179.0,0,0,1,238,0.9162,0.4127,0.0278,6
6788,203,1,1,1,0,99,119,119,219,217.0052,143.0428,155.9295,63.6946,70.859,119,119.0,1,417,1,337,0.2184,0.2729,0.0122,7
9228,289,1,1,1,1,139,99,99,99,187.5167,262.3738,171.2367,16.5605,16.9853,99,99.0,2,6363,1,4116,0.1507,0.2952,0.0048,5
4068,130,1,1,1,0,219,179,179,159,448.0784,40.611,431.8854,51.9351,42.8515,199,199.0,1,119,0,0,0.1636,0.4321,0.0183,4
6163,181,1,1,1,0,99,179,179,139,89.0632,513.1591,48.3839,63.7377,55.509,179,179.0,1,298,0,0,0.3386,0.3386,0.021,6
1681,52,1,1,1,1,119,258,258,119,129.3136,98.6116,89.56,46.9574,67.2625,258,258.0,0,0,0,0,0.1986,0.0766,0.0227,5
7181,219,1,1,1,1,179,219,219,159,189.5956,0.0,237.1708,78.5016,65.3242,139,139.0,0,0,0,418,0.7766,0.7766,0.0221,9
7231,221,1,1,1,0,139,139,139,139,521.7015,751.3809,481.0842,43.909,47.0239,139,139.0,0,0,0,0,0.1726,0.7051,0.0314,7
6671,198,1,1,1,0,139,179,179,80,114.9478,148.054,159.8405,74.8131,59.298,179,179.0,0,0,0,0,-0.1004,0.304,0.0429,4
8815,279,1,1,1,0,139,139,139,179,222.2707,283.511,314.9635,96.0325,93.0658,139,139.0,0,0,0,0,0.0678,0.1708,0.0173,7
9972,306,1,1,0,1,119,80,80,80,263.7698,319.188,185.4427,78.4889,73.8241,80,80.0,1,159,0,1744,0.197,0.4915,0.0054,5
7515,229,2,1,1,0,119,80,80,139,111.5437,480.8123,51.6236,85.5643,82.9473,398,199.0,2,2705,0,398,-0.0143,0.1432,0.0572,7
1999,63,1,1,0,1,99,99,99,179,324.6448,214.2954,279.2508,49.7293,51.3931,99,99.0,1,259,0,0,0.1884,0.1884,0.094,4
4748,146,2,2,1,0,258,199,298,99,87.7852,254.6419,104.0048,36.4726,248.0181,298,149.0,0,0,0,298,0.3426,0.4036,0.034,4
4762,147,1,1,0,1,119,179,179,258,95.8775,195.3164,26.2488,67.3146,68.1652,119,119.0,1,496,0,119,0.4626,0.4981,0.027,3
1603,48,1,1,1,1,358,119,119,179,44.2634,171.896,62.9682,41.3673,53.5023,139,139.0,1,318,0,258,0.0086,0.1176,0.0286,4
6157,181,1,1,1,0,139,80,80,139,1223.1088,119.8593,33.541,36.6742,40.302,80,80.0,0,0,0,0,0.3541,0.7781,0.0094,5
1832,57,1,1,1,1,0,99,99,139,118.6781,280.2356,53.7587,70.445,79.4119,139,139.0,1,318,0,497,0.1628,0.1729,0.0155,5
9954,306,1,1,1,0,199,219,219,199,117.3382,516.8861,152.1611,33.6786,22.2991,219,219.0,0,0,1,219,0.1755,0.1975,0.0147,7
4238,134,1,1,1,0,139,179,179,139,397.305,283.4806,466.5673,69.9214,67.7956,179,179.0,0,0,0,636,0.0435,0.0295,0.0092,6
7934,246,1,1,1,1,80,100,100,119,42.0743,161.5936,93.4345,63.0734,54.2079,139,139.0,0,0,0,139,0.0368,0.1988,0.0237,4
7275,223,1,1,1,0,139,239,239,119,213.2416,207.2402,240.6346,38.461,20.5548,239,239.0,0,0,0,0,0.2608,0.4398,0.0573,7
2933,89,1,1,1,0,20,120,120,219,68.2092,650.0763,10.2956,59.8874,22.655,120,120.0,0,0,0,0,0.9337,2.1332,0.0182,8
9557,294,2,1,1,0,179,99,99,159,421.7004,0.0,468.0267,51.7035,76.5261,517,258.5,0,0,0,1848,0.6626,0.6551,0.0867,5
7839,241,1,1,1,0,80,119,119,119,457.8398,1464.488,341.0235,120.3007,120.0843,119,119.0,0,0,0,0,0.3498,0.2903,0.0559,6
4253,134,1,1,1,0,139,80,80,179,383.4795,192.5649,529.7027,140.5036,120.5985,80,80.0,0,0,0,0,0.2625,0.314,0.0041,7
8044,250,2,2,1,0,139,278,417,298,183.807,44.0028,231.1385,65.5534,64.5368,417,208.5,0,0,0,0,0.2028,0.0803,0.0734,6
3188,97,1,1,1,0,199,159,159,20,182.116,362.9687,150.03,37.2324,32.1908,159,159.0,1,458,0,0,1.7931,1.7931,0.0307,8
4725,146,1,1,1,0,0,119,119,219,0.0,154.4288,0.0,19.9123,19.7294,119,119.0,1,5249,0,0,0.0311,0.1366,0.0136,6
10003,306,2,1,1,1,0,199,199,139,632.7152,373.5482,673.2674,143.4721,122.4827,278,139.0,0,0,0,2224,0.1965,0.143,0.0186,7
7288,223,2,2,0,1,139,99,715,0,585.7184,0.0,570.3122,46.4462,42.1456,715,357.5,0,0,0,0,0.5463,0.5463,0.1713,7
756,22,1,1,0,1,199,80,80,100,601.9487,255.5078,674.7629,68.6804,53.5584,80,80.0,1,976,0,80,0.1061,1.4366,0.0048,5
279,8,1,2,0,1,100,179,298,139,220.5385,0.0,255.002,45.6508,65.7001,159,159.0,1,238,0,0,0.3719,0.3719,0.0319,6
8637,274,1,1,1,0,80,199,199,119,605.3173,108.9082,708.8653,106.8796,109.983,199,199.0,0,0,0,0,0.1063,0.0663,0.0432,4
10538,321,1,1,1,0,99,80,80,80,299.1028,110.9076,340.1544,60.407,71.0862,199,199.0,0,0,1,298,0.0417,0.1057,0.0198,6
4700,145,1,1,1,0,179,139,139,119,703.4732,69.8713,735.1496,35.7351,32.0039,139,139.0,1,238,0,159,-0.1218,-0.0053,0.0168,8
5233,158,1,1,0,1,159,119,119,139,36.5548,124.2578,102.8834,69.9089,82.7647,119,119.0,0,0,0,0,0.0798,0.1878,0.0212,7
9783,301,1,1,1,0,99,80,80,99,367.3027,1538.7094,435.3539,63.0754,1287.4126,80,80.0,0,0,0,0,0.1275,0.1345,0.0092,9
729,22,1,1,1,1,179,298,298,199,214.2825,109.1662,171.0731,45.5467,27.8927,159,159.0,1,99,1,1113,0.0316,0.0756,0.0095,5
4086,131,1,1,1,0,159,80,80,199,417.3068,66.8824,420.3047,14.6373,17.066,80,80.0,0,0,0,0,0.2041,0.5086,0.0161,7
4743,146,1,1,0,1,179,179,179,139,335.226,75.0816,506.3882,180.5997,179.3377,179,179.0,0,0,0,179,0.2226,0.3426,0.0204,8
6771,203,1,1,0,0,80,80,80,179,173.954,557.0613,85.0,93.5655,91.0673,80,80.0,1,378,0,0,0.0179,0.1124,0.0082,6
1080,33,2,2,1,0,139,199,318,99,324.0096,282.5004,216.2267,112.7675,29.0,318,159.0,2,11412,0,298,0.1734,0.1324,0.0417,7
7601,234,1,1,1,0,179,139,139,219,44.7772,75.9605,89.6939,54.555,57.2647,139,139.0,0,0,0,0,0.1741,0.2011,0.04,5
8380,263,1,1,0,1,199,159,159,179,77.5145,102.0306,21.3776,52.0865,71.2899,159,159.0,0,0,0,0,0.0842,0.2802,0.0356,4
6624,197,1,1,1,0,159,179,179,99,160.0578,355.4128,150.0033,26.0768,33.8009,179,179.0,0,0,0,0,0.0881,0.2091,0.0336,7
15,1,1,1,1,0,318,159,159,99,478.8037,99.5753,538.8525,157.156,177.5451,159,159.0,0,0,0,0,0.17,0.1975,0.0208,6
9769,301,1,1,1,0,139,199,199,80,321.5004,201.7176,412.656,92.9852,105.4621,199,199.0,0,0,0,0,0.0825,0.279,0.023,8
8773,278,1,1,1,0,179,80,80,159,201.6792,212.9413,170.8362,40.9176,31.3847,179,179.0,1,457,0,438,0.1473,0.1733,0.0239,6
4667,144,1,1,1,0,100,179,179,179,160.2256,701.9633,113.0708,54.1133,48.5412,179,179.0,1,1728,0,139,-0.0168,0.0862,0.0196,6
4898,149,2,2,0,1,139,139,258,199,151.8297,0.0,237.4131,87.5514,84.5059,477,238.5,0,0,0,1212,0.2911,0.2911,0.0542,5
6841,205,1,1,0,1,99,119,119,99,336.0629,397.0028,299.0803,68.3264,57.6823,119,119.0,0,0,0,0,-0.0041,0.2479,0.1089,6
7042,214,1,1,1,1,80,139,139,80,41.0,139.0009,48.2701,67.0317,72.6223,139,139.0,2,2860,0,0,-0.1022,0.0763,0.0437,8
9815,302,1,1,1,0,139,139,139,119,235.1664,165.364,239.069,11.2805,20.8387,139,139.0,0,0,0,0,0.1565,0.33,0.0281,3
6866,206,1,1,1,1,99,119,119,119,352.4046,0.0,333.624,153.1217,154.4555,99,99.0,0,0,1,119,0.2544,0.2544,0.043,6
8485,267,1,1,1,0,219,139,139,80,162.5,29.5169,181.0442,11.7154,16.2788,139,139.0,2,358,0,99,0.5047,0.5047,0.0276,4
3196,98,1,1,1,0,239,179,179,458,103.2473,425.7056,136.3415,51.1957,30.3727,179,179.0,0,0,0,0,0.4221,0.9836,0.0126,7
5072,154,1,1,1,0,159,99,99,80,134.0755,303.9215,81.2527,55.4707,71.5,99,99.0,0,0,0,0,0.1818,0.2253,0.0115,3
719,22,1,1,1,0,99,99,99,99,110.7542,109.1146,7.8102,101.0111,115.0272,139,139.0,0,0,0,695,0.0696,0.0271,0.0083,6
1424,43,2,2,0,1,100,179,278,179,59.165,72.5276,130.9695,68.0,101.6882,279,139.5,0,0,1,677,0.0807,0.4827,0.0231,5
70,2,1,1,1,0,139,139,139,219,267.9151,228.6974,187.8643,78.7544,67.9724,139,139.0,0,0,0,0,0.0765,0.0765,0.013,7
955,29,1,1,0,1,119,159,159,139,70.9965,167.0,31.0161,45.0139,47.101,100,100.0,1,239,1,359,0.1524,0.1524,0.0342,5
8140,254,2,2,1,0,159,179,318,139,109.2245,71.1214,149.8966,47.0239,37.2626,318,159.0,0,0,0,0,0.1764,0.2469,0.0627,5
8693,276,1,1,1,1,258,199,199,219,73.077,249.884,114.5862,53.0872,46.3519,199,199.0,0,0,1,198,0.1028,0.1533,0.0349,5
7963,247,1,2,1,1,119,80,279,119,671.0186,0.0,768.6664,105.9021,101.4359,99,99.0,0,0,0,279,0.2848,0.2848,0.06,8
3891,125,1,1,1,0,139,119,119,139,353.0598,198.4263,123.199,225.6086,217.5178,119,119.0,0,0,0,119,0.2923,0.2953,0.0187,7
5772,171,2,1,1,1,0,139,139,219,673.8043,212.5376,787.3868,112.8207,45.6207,318,159.0,0,0,0,0,0.0785,0.0195,0.0321,10
3998,129,1,1,0,0,338,159,159,179,122.2385,194.1237,29.8329,106.5293,111.0101,159,159.0,0,0,0,318,0.3011,0.3416,0.0139,7
3919,125,2,2,0,1,99,100,180,99,808.1946,391.6034,811.0,33.1361,15.0,180,90.0,0,0,0,1734,0.3628,0.0853,0.0282,7
8918,281,1,1,1,0,238,80,80,80,495.1528,347.013,606.4693,110.0965,103.7413,80,80.0,0,0,0,0,0.0077,0.1982,0.0095,6
1815,57,1,1,0,1,99,139,139,99,565.0179,168.0216,463.0529,108.6393,109.638,139,139.0,0,0,0,0,0.1739,0.0259,0.0155,10
6646,197,1,1,1,1,99,80,80,119,67.4166,29.4703,67.897,6.9462,28.1469,80,80.0,1,119,0,815,0.1781,0.6825,0.015,7
3831,123,1,1,1,0,80,99,99,119,44.3086,108.0104,113.7409,74.3808,59.1798,99,99.0,0,0,0,0,0.4563,0.2388,0.0219,5
3047,93,2,2,0,1,279,239,259,319,185.5,143.5897,139.6066,49.6009,184.0245,259,129.5,0,0,1,697,1.3871,1.3871,0.0196,7
1770,55,1,1,1,0,139,199,199,258,97.751,318.2267,53.9351,47.363,41.8629,199,199.0,0,0,0,0,0.1079,0.4533,0.0335,4
891,27,2,2,1,0,139,159,258,99,55.3173,190.8625,104.7378,85.7001,73.9341,258,129.0,0,0,0,0,0.0929,0.5964,0.0601,3
6373,188,1,1,1,0,159,179,179,99,87.5557,76.8668,98.2344,41.1096,41.4367,179,179.0,0,0,0,0,0.076,0.0945,0.0427,4
5671,168,1,1,0,1,179,219,219,199,363.5994,109.573,410.0195,47.0239,52.9953,219,219.0,0,0,0,0,0.106,0.102,0.021,4
2931,89,1,1,1,0,179,279,279,418,208.9527,207.4729,136.4734,77.8621,59.8018,279,279.0,0,0,0,0,0.8332,0.9337,0.0424,8
281,9,2,2,1,0,0,139,298,139,0.0,388.0081,0.0,20.0998,54.6443,298,149.0,0,0,0,0,0.0759,0.1744,0.0383,6
10505,321,1,1,1,0,119,119,119,159,156.3714,112.135,98.813,57.9871,48.0416,119,119.0,0,0,0,358,0.2812,0.3742,0.0119,6
8050,250,1,1,1,0,99,358,358,99,527.2732,151.0828,563.0275,51.5388,52.5547,358,358.0,0,0,0,0,0.0803,0.3408,0.063,7
9844,303,1,2,1,1,179,80,179,119,425.9627,105.7745,468.4496,47.4236,63.5472,99,99.0,2,854,1,338,0.154,0.328,0.0194,4
3086,93,1,1,0,1,219,279,279,239,105.1439,144.0312,47.0956,61.5325,128.535,199,199.0,2,7030,0,1972,1.0211,2.9916,0.0151,7
8526,269,1,1,1,0,99,219,219,139,81.6854,90.6091,110.1363,27.8792,51.7904,219,219.0,0,0,0,0,0.0762,0.4327,0.049,5
6981,212,2,2,0,1,80,99,298,199,128.0176,94.0479,76.896,53.1413,132.297,298,149.0,0,0,0,298,0.3783,0.4718,0.0432,7
2336,74,1,1,0,0,259,199,199,279,155.9848,267.5916,150.6851,31.0483,39.8121,199,199.0,0,0,0,0,0.0672,-0.8588,0.0169,8
3811,122,1,1,1,1,119,159,159,80,170.5755,192.1276,238.2121,71.2969,74.1114,159,159.0,1,279,1,258,-0.1037,0.0668,0.0283,4
1458,44,1,1,1,0,219,199,199,179,808.5303,79.5692,837.0006,40.1123,25.1446,199,199.0,1,8329,0,477,0.2966,0.0916,0.0133,8
3893,125,1,1,1,0,139,139,139,119,588.5688,148.1022,652.0031,67.0858,45.9619,100,100.0,0,0,0,339,0.2923,0.2953,0.0157,7
8435,266,1,1,1,0,100,199,199,159,69.5072,132.0947,124.904,51.1297,59.0699,199,199.0,0,0,1,199,0.0102,0.0437,0.0364,5
8332,261,1,1,1,0,0,159,159,199,0.0,177.9396,0.0,54.0393,52.6806,159,159.0,0,0,0,0,0.3704,0.3659,0.026,6
2939,90,1,1,1,0,0,498,498,219,0.0,105.0762,0.0,103.1855,71.6415,498,498.0,0,0,0,0,-0.4403,0.5647,0.1033,7
2774,85,1,1,1,0,179,219,219,120,153.0964,115.1564,12.3693,139.79,171.9978,219,219.0,0,0,0,0,-0.5688,-0.2753,0.0199,7
6456,191,1,1,1,1,139,119,119,199,154.9298,119.8019,101.1237,52.6118,66.0303,119,119.0,1,854,0,0,0.2589,0.1599,0.0255,8
3877,124,1,1,0,0,199,80,80,298,136.0083,696.0869,105.603,65.7761,68.2294,80,80.0,1,298,1,0,0.1143,0.0933,0.0106,8
10221,311,1,1,1,0,119,139,139,119,204.7102,126.935,132.0606,76.3692,82.0,139,139.0,0,0,0,0,0.1447,0.1027,0.0175,6
6480,192,1,1,1,0,0,80,80,99,147.6017,202.0,103.407,49.9525,64.5174,139,139.0,1,238,0,476,0.1959,0.1059,0.0369,8
6831,204,1,1,1,1,0,119,119,99,233.1051,111.6288,161.1118,59.5756,73.5272,80,80.0,1,3877,1,80,0.1569,0.4074,0.0166,3
3440,105,1,1,1,0,159,119,119,179,1067.1551,448.0137,94.541,1119.2213,44.0965,119,119.0,0,0,0,0,0.1348,0.1958,0.0271,6
3553,110,1,1,1,1,397,219,219,298,117.772,280.5071,190.0658,72.7083,76.9172,219,219.0,0,0,0,0,0.3765,0.439,0.0338,4
10805,333,1,1,1,0,179,99,99,219,150.4028,394.0381,107.2986,38.7072,44.847,99,99.0,0,0,0,0,0.0395,0.082,0.0157,5
8579,272,1,1,1,0,179,338,338,278,299.5004,77.06,319.9156,29.4151,41.2311,338,338.0,0,0,0,0,0.2487,0.1952,0.125,4
8882,280,1,1,1,1,258,139,139,139,89.6396,94.012,114.3547,10.2956,2.5495,139,139.0,1,3717,0,139,0.1802,0.2617,0.0177,6
5217,157,1,1,0,1,99,80,80,100,174.1558,680.3178,147.472,31.0886,21.2426,80,80.0,0,0,0,0,0.3413,0.3413,0.0082,9
4306,135,1,1,0,1,199,219,219,139,122.451,133.3604,58.1378,59.5525,55.0205,219,219.0,0,0,0,0,0.202,0.231,0.0135,8
5411,163,1,1,1,0,219,159,159,159,55.5023,192.6662,94.3398,45.025,48.9949,159,159.0,0,0,1,597,0.0592,0.0152,0.0173,6
9473,293,1,1,1,1,100,80,80,219,368.7852,248.267,215.1883,154.7417,159.1328,119,119.0,1,477,1,994,0.3266,0.3051,0.0083,5
437,13,1,1,1,0,99,119,119,219,246.4878,134.4061,111.0,128.9961,111.9933,119,119.0,0,0,0,0,0.1098,0.2703,0.0229,5
334,10,1,1,1,0,179,338,338,159,72.3343,240.5047,107.5639,101.1781,106.9685,338,338.0,0,0,0,0,0.0604,0.2314,0.0578,6
1376,43,1,1,0,1,159,139,139,159,111.1002,92.9368,79.6994,41.0488,42.0595,139,139.0,1,1173,0,0,0.0292,0.0467,0.0115,6
1605,48,1,1,1,0,99,99,99,80,89.0505,193.1457,16.6433,82.7602,67.1956,99,99.0,0,0,0,99,0.1176,0.1176,0.0203,5
1282,41,1,1,1,1,179,139,139,139,222.7717,131.123,283.0283,68.2495,84.0387,318,318.0,1,1271,0,0,0.1167,0.2992,0.0338,4
10695,328,1,1,0,1,159,239,239,219,22.1472,52.024,17.72,12.659,22.8528,80,80.0,1,159,0,239,-0.0753,0.2767,0.008,8
1910,60,1,1,1,0,179,159,159,99,114.0537,140.5569,114.6298,4.0,3.5355,159,159.0,0,0,0,0,0.2299,0.2724,0.0769,3
7522,229,1,1,1,1,119,179,179,278,69.6509,516.1095,138.1955,75.0417,73.0068,159,159.0,1,397,0,0,0.0672,0.3627,0.0229,8
9380,291,1,1,1,0,80,159,159,258,94.3107,241.1001,155.5892,86.3481,87.0129,159,159.0,0,0,0,0,0.1917,0.2122,0.0248,6
2932,89,2,2,1,0,279,418,438,120,207.4729,68.2092,150.0533,55.084,248.1633,438,219.0,0,0,0,0,0.9337,0.9337,0.0666,8
9609,296,1,1,1,1,179,99,99,199,484.7022,469.1175,409.5388,74.7329,72.5155,99,99.0,4,2125,1,575,0.1356,0.0796,0.0111,6
5666,168,2,2,1,0,199,179,398,179,293.5209,141.5141,179.0447,111.9431,75.2396,398,199.0,0,0,0,0,0.147,0.1315,0.0382,6
8004,249,1,1,1,0,99,219,219,179,78.2336,110.2905,144.1562,65.1959,71.3442,219,219.0,0,0,1,219,-0.0977,0.2053,0.0393,7
2473,77,1,1,1,0,379,239,239,279,166.0482,185.5168,132.0038,59.0529,59.5756,239,239.0,0,0,0,0,0.6295,2.1615,0.0211,8
841,25,2,1,1,1,139,199,199,99,76.0066,282.5995,89.0056,5.6569,7.0178,318,159.0,1,477,1,318,0.1261,0.2001,0.0544,8
590,19,1,1,1,0,99,258,258,159,218.5006,135.5747,244.9694,41.8808,44.3086,258,258.0,1,159,0,258,0.3323,0.3323,0.0579,7
3859,124,1,1,1,0,80,239,239,278,263.1316,188.908,348.191,91.6542,81.5245,239,239.0,0,0,0,478,0.3553,0.3193,0.0318,4
4488,138,1,1,1,0,139,278,278,219,222.0771,200.105,106.0,110.9977,102.0992,199,199.0,1,418,0,875,0.4747,0.5197,0.0247,6
7427,227,1,1,1,0,179,80,80,119,116.1658,66.8973,182.9235,76.7366,94.3319,80,80.0,0,0,0,0,0.1067,0.2347,0.0076,5
1735,54,3,3,0,1,219,119,397,179,225.2204,185.4562,221.009,28.9871,218.2527,397,132.3333,0,0,0,0,0.1538,0.3443,0.0655,6
5403,163,1,1,1,0,159,239,239,219,806.3723,173.1221,918.9042,99.0051,72.5,239,239.0,0,0,0,0,0.1392,0.0652,0.026,4
7887,243,1,1,1,0,100,99,99,159,247.2655,432.0932,167.0928,88.3233,82.7602,99,99.0,0,0,0,0,0.1928,0.3028,0.0226,7
343,10,1,1,1,0,139,80,80,318,495.0912,1362.6682,446.0717,45.1248,1390.009,80,80.0,1,1133,0,417,0.2789,0.4939,0.0137,7
10367,316,2,2,1,0,99,139,238,139,184.8161,181.0532,224.9,39.3954,45.7739,238,119.0,0,0,0,238,0.3988,0.1748,0.0442,7
3623,112,1,1,0,1,239,99,99,159,164.4339,490.7364,149.0302,20.025,21.783,99,99.0,0,0,0,99,0.3625,0.614,0.0306,7
620,20,1,1,1,0,398,139,139,219,155.0484,139.5323,113.2828,47.3814,50.448,139,139.0,0,0,1,0,0.0596,0.4361,0.0534,4
1310,41,2,1,1,1,199,159,159,80,797.0903,107.0012,901.005,111.904,71.486,398,199.0,1,2624,0,796,0.2202,0.6377,0.0423,8
2327,74,1,1,1,0,359,199,199,239,159.5282,58.1485,94.255,98.5051,99.8499,199,199.0,1,717,0,0,0.1037,0.5577,0.0169,7
627,21,1,1,1,0,159,179,179,199,150.3671,157.8171,116.1551,29.2318,19.0919,179,179.0,0,0,1,179,0.0601,0.1611,0.0166,7
2431,76,1,1,1,0,299,219,219,199,68.6822,282.16,88.3233,57.6238,71.1425,219,219.0,0,0,0,0,1.2217,1.3177,0.0245,8
5632,167,1,1,1,0,179,238,238,139,78.729,65.192,214.021,127.5353,124.4869,179,179.0,0,0,1,179,0.01,0.0795,0.012,7
10448,319,1,2,1,0,80,80,199,99,137.7725,550.2556,86.5332,95.1853,83.3262,80,80.0,1,1014,0,80,0.2427,0.2282,0.0142,7
2018,64,1,1,1,0,219,199,199,80,169.4144,0.0,249.3391,87.7568,89.68,119,119.0,0,0,0,418,0.2454,0.2454,0.0381,6
